file_id,file_name,longitude_latitude,buildings
710,BLD03009_PS3_K3A_NIA0375,"[[10.802742563, 52.3223355709, 0.0], [10.8110017888, 52.3222092115, 0.0], [10.8112085042, 52.3272701072, 0.0], [10.8029483369, 52.3273964895, 0.0]]",25
711,BLD03029_PS3_K3A_NIA0375,"[[10.8603435465, 52.3163781741, 0.0], [10.8686013966, 52.3162477983, 0.0], [10.8688146385, 52.3213085355, 0.0], [10.8605558474, 52.3214389349, 0.0]]",32
712,BLD03035_PS3_K3A_NIA0375,"[[10.8188458244, 52.3119605149, 0.0], [10.8271030453, 52.3118330475, 0.0], [10.8273115199, 52.3168939068, 0.0], [10.8190533581, 52.3170213974, 0.0]]",1
713,BLD03038_PS3_K3A_NIA0375,"[[10.7773560341, 52.307528196, 0.0], [10.7856126189, 52.3074036361, 0.0], [10.7858163285, 52.312464615, 0.0], [10.7775588029, 52.3125891975, 0.0]]",84
714,BLD03042_PS3_K3A_NIA0375,"[[10.8103820103, 52.3070264949, 0.0], [10.8186383521, 52.3068996274, 0.0], [10.8188458244, 52.3119605149, 0.0], [10.8105885419, 52.3120874054, 0.0]]",75
715,BLD03057_PS3_K3A_NIA0376,"[[10.8981579516, 52.5526618729, 0.0], [10.906459905, 52.5525284351, 0.0], [10.9066793274, 52.5575888586, 0.0], [10.8983764199, 52.5577223207, 0.0]]",27
716,BLD03081_PS3_K3A_NIA0376,"[[10.8894210991, 52.5426737699, 0.0], [10.8977212101, 52.5425409623, 0.0], [10.8979395484, 52.5476014201, 0.0], [10.8896384838, 52.5477342518, 0.0]]",15
717,BLD03091_PS3_K3A_NIA0376,"[[10.8311078802, 52.538526482, 0.0], [10.8394074847, 52.5383977699, 0.0], [10.8396190845, 52.5434583995, 0.0], [10.8313185265, 52.543587135, 0.0]]",3
718,BLD03092_PS3_K3A_NIA0376,"[[10.8394074847, 52.5383977699, 0.0], [10.8477070262, 52.5382684762, 0.0], [10.8479195794, 52.5433290822, 0.0], [10.8396190845, 52.5434583995, 0.0]]",161
719,BLD03093_PS3_K3A_NIA0376,"[[10.8477070262, 52.5382684762, 0.0], [10.8560065044, 52.5381386008, 0.0], [10.856220011, 52.5431991832, 0.0], [10.8479195794, 52.5433290822, 0.0]]",6
720,BLD03094_PS3_K3A_NIA0376,"[[10.8560065044, 52.5381386008, 0.0], [10.8643059191, 52.5380081437, 0.0], [10.8645203791, 52.5430687025, 0.0], [10.856220011, 52.5431991832, 0.0]]",8
721,BLD03096_PS3_K3A_NIA0376,"[[10.87260527, 52.5378771051, 0.0], [10.8809045568, 52.5377454848, 0.0], [10.8811209234, 52.5428059958, 0.0], [10.8728206833, 52.54293764, 0.0]]",6
722,BLD03098_PS3_K3A_NIA0376,"[[10.8892037791, 52.537613283, 0.0], [10.8975029369, 52.5374804995, 0.0], [10.8977212101, 52.5425409623, 0.0], [10.8894210991, 52.5426737699, 0.0]]",157
723,BLD03099_PS3_K3A_NIA0376,"[[10.8975029369, 52.5374804995, 0.0], [10.9058020296, 52.5373471345, 0.0], [10.9060212561, 52.542407573, 0.0], [10.8977212101, 52.5425409623, 0.0]]",7
724,BLD03103_PS3_K3A_NIA0376,"[[10.7562066492, 52.5345978511, 0.0], [10.7645058542, 52.5344743968, 0.0], [10.7647088116, 52.5395352381, 0.0], [10.7564086531, 52.5396587148, 0.0]]",3
725,BLD03118_PS3_K3A_NIA0376,"[[10.8806882545, 52.5326849689, 0.0], [10.8889865238, 52.5325527911, 0.0], [10.8892037791, 52.537613283, 0.0], [10.8809045568, 52.5377454848, 0.0]]",208
726,BLD03119_PS3_K3A_NIA0376,"[[10.8889865238, 52.5325527911, 0.0], [10.8972847285, 52.5324200317, 0.0], [10.8975029369, 52.5374804995, 0.0], [10.8892037791, 52.537613283, 0.0]]",144
727,BLD03141_PS3_K3A_NIA0376,"[[10.8721746356, 52.5277560204, 0.0], [10.8804720165, 52.527624448, 0.0], [10.8806882545, 52.5326849689, 0.0], [10.8723899207, 52.5328165652, 0.0]]",1
728,BLD03142_PS3_K3A_NIA0376,"[[10.8804720165, 52.527624448, 0.0], [10.8887693332, 52.5274922942, 0.0], [10.8889865238, 52.5325527911, 0.0], [10.8806882545, 52.5326849689, 0.0]]",66
729,BLD03143_PS3_K3A_NIA0376,"[[10.8887693332, 52.5274922942, 0.0], [10.8970665852, 52.527359559, 0.0], [10.8972847285, 52.5324200317, 0.0], [10.8889865238, 52.5325527911, 0.0]]",32
730,BLD03144_PS3_K3A_NIA0376,"[[10.8970665852, 52.527359559, 0.0], [10.9053637723, 52.5272262424, 0.0], [10.9055828683, 52.5322866909, 0.0], [10.8972847285, 52.5324200317, 0.0]]",1
731,BLD03147_PS3_K3A_NIA0376,"[[10.6977200617, 52.5253236943, 0.0], [10.7060177754, 52.5252043551, 0.0], [10.7062139417, 52.530265361, 0.0], [10.697915275, 52.5303847219, 0.0]]",2
732,BLD03154_PS3_K3A_NIA0376,"[[10.7558028216, 52.5244761089, 0.0], [10.7641001207, 52.5243526995, 0.0], [10.7643029573, 52.5294135506, 0.0], [10.7560047053, 52.5295369825, 0.0]]",1
733,BLD03155_PS3_K3A_NIA0376,"[[10.7641001207, 52.5243526995, 0.0], [10.7723973595, 52.5242287086, 0.0], [10.7726011489, 52.5292895372, 0.0], [10.7643029573, 52.5294135506, 0.0]]",32
734,BLD03156_PS3_K3A_NIA0376,"[[10.7723973595, 52.5242287086, 0.0], [10.7806945376, 52.5241041364, 0.0], [10.7808992798, 52.5291649423, 0.0], [10.7726011489, 52.5292895372, 0.0]]",52
735,BLD03161_PS3_K3A_NIA0376,"[[10.8138826382, 52.5236000333, 0.0], [10.8221795089, 52.523472554, 0.0], [10.8223890146, 52.5285332451, 0.0], [10.8140911912, 52.5286607475, 0.0]]",3
736,BLD03162_PS3_K3A_NIA0376,"[[10.8221795089, 52.523472554, 0.0], [10.8304763173, 52.5233444935, 0.0], [10.8306867756, 52.5284051613, 0.0], [10.8223890146, 52.5285332451, 0.0]]",1
737,BLD03193_PS3_K3A_NIA0376,"[[10.8219700656, 52.518411858, 0.0], [10.8302659216, 52.5182838207, 0.0], [10.8304763173, 52.5233444935, 0.0], [10.8221795089, 52.523472554, 0.0]]",3
738,BLD03213_PS3_K3A_NIA0376,"[[10.7388082659, 52.5145993327, 0.0], [10.7471037799, 52.5144771305, 0.0], [10.7473045913, 52.5195380362, 0.0], [10.7390081249, 52.5196602605, 0.0]]",1
739,BLD03217_PS3_K3A_NIA0376,"[[10.7719899626, 52.5141070368, 0.0], [10.780285236, 52.5139825098, 0.0], [10.7804898564, 52.5190433255, 0.0], [10.7721936307, 52.5191678752, 0.0]]",90
740,BLD03218_PS3_K3A_NIA0376,"[[10.780285236, 52.5139825098, 0.0], [10.7885804486, 52.5138574016, 0.0], [10.7887860211, 52.5189181946, 0.0], [10.7804898564, 52.5190433255, 0.0]]",4
741,BLD03219_PS3_K3A_NIA0376,"[[10.7885804486, 52.5138574016, 0.0], [10.7968756, 52.5137317122, 0.0], [10.7970821247, 52.5187924824, 0.0], [10.7887860211, 52.5189181946, 0.0]]",11
742,BLD03246_PS3_K3A_NIA0376,"[[10.763491973, 52.5091701168, 0.0], [10.771786355, 52.5090461935, 0.0], [10.7719899626, 52.5141070368, 0.0], [10.7636946286, 52.5142309826, 0.0]]",3
743,BLD03270_PS3_K3A_NIA0376,"[[10.7052336937, 52.5049602827, 0.0], [10.7135275399, 52.5048404492, 0.0], [10.7137244247, 52.5099014528, 0.0], [10.7054296266, 52.5100213081, 0.0]]",37
744,BLD03271_PS3_K3A_NIA0376,"[[10.7135275399, 52.5048404492, 0.0], [10.7218213276, 52.5047200346, 0.0], [10.7220191642, 52.5097810163, 0.0], [10.7137244247, 52.5099014528, 0.0]]",43
745,BLD03273_PS3_K3A_NIA0376,"[[10.7301150564, 52.504599039, 0.0], [10.7384087261, 52.5044774623, 0.0], [10.7386084663, 52.5095383999, 0.0], [10.7303138448, 52.5096599987, 0.0]]",14
746,BLD03277_PS3_K3A_NIA0376,"[[10.7632893777, 52.5041092461, 0.0], [10.771582808, 52.5039853453, 0.0], [10.771786355, 52.5090461935, 0.0], [10.763491973, 52.5091701168, 0.0]]",75
747,BLD03280_PS3_K3A_NIA0376,"[[10.7881694869, 52.5037358009, 0.0], [10.7964627349, 52.5036101572, 0.0], [10.7966691367, 52.5086709372, 0.0], [10.7883749372, 52.5087966037, 0.0]]",4
748,BLD03302_PS3_K3A_NIA0376,"[[10.7216235498, 52.499659048, 0.0], [10.7299163271, 52.4995380743, 0.0], [10.7301150564, 52.504599039, 0.0], [10.7218213276, 52.5047200346, 0.0]]",26
749,BLD03306_PS3_K3A_NIA0376,"[[10.7547943034, 52.4991716678, 0.0], [10.7630868426, 52.4990483705, 0.0], [10.7632893777, 52.5041092461, 0.0], [10.754995887, 52.5042325658, 0.0]]",127
750,BLD03308_PS3_K3A_NIA0376,"[[10.7713793216, 52.4989244922, 0.0], [10.7796717401, 52.4988000331, 0.0], [10.7798761779, 52.5038608636, 0.0], [10.771582808, 52.5039853453, 0.0]]",42
751,BLD03310_PS3_K3A_NIA0376,"[[10.7879640978, 52.4986749931, 0.0], [10.7962563944, 52.4985493723, 0.0], [10.7964627349, 52.5036101572, 0.0], [10.7881694869, 52.5037358009, 0.0]]",3
752,BLD03312_PS3_K3A_NIA0376,"[[10.8045486296, 52.4984231705, 0.0], [10.8128408033, 52.4982963879, 0.0], [10.8130490463, 52.5033571269, 0.0], [10.8047559214, 52.5034839325, 0.0]]",83
753,BLD03315_PS3_K3A_NIA0376,"[[10.8294249644, 52.4980410803, 0.0], [10.8377169514, 52.4979125552, 0.0], [10.8379280481, 52.5029732244, 0.0], [10.8296351099, 52.5031017728, 0.0]]",1
754,BLD03316_PS3_K3A_NIA0376,"[[10.8377169514, 52.4979125552, 0.0], [10.8460088756, 52.4977834493, 0.0], [10.8462209235, 52.502844095, 0.0], [10.8379280481, 52.5029732244, 0.0]]",1
755,BLD03317_PS3_K3A_NIA0376,"[[10.8460088756, 52.4977834493, 0.0], [10.8543007368, 52.4976537627, 0.0], [10.8545137358, 52.5027143848, 0.0], [10.8462209235, 52.502844095, 0.0]]",1
756,BLD03322_PS3_K3A_NIA0376,"[[10.8874675453, 52.4971292081, 0.0], [10.8957590869, 52.4969966176, 0.0], [10.8959768413, 52.5020571203, 0.0], [10.8876843486, 52.5021897349, 0.0]]",3
757,BLD03323_PS3_K3A_NIA0376,"[[10.8957590869, 52.4969966176, 0.0], [10.9040505639, 52.4968634464, 0.0], [10.9042692692, 52.5019239249, 0.0], [10.8959768413, 52.5020571203, 0.0]]",1
758,BLD03333_PS3_K3A_NIA0376,"[[10.7214258309, 52.4945980565, 0.0], [10.7297176569, 52.4944771048, 0.0], [10.7299163271, 52.4995380743, 0.0], [10.7216235498, 52.499659048, 0.0]]",161
759,BLD03334_PS3_K3A_NIA0376,"[[10.7297176569, 52.4944771048, 0.0], [10.738009424, 52.4943555723, 0.0], [10.7382090453, 52.4994165198, 0.0], [10.7299163271, 52.4995380743, 0.0]]",42
760,BLD03337_PS3_K3A_NIA0376,"[[10.7545927797, 52.4941107649, 0.0], [10.7628843678, 52.49398749, 0.0], [10.7630868426, 52.4990483705, 0.0], [10.7547943034, 52.4991716678, 0.0]]",145
761,BLD03338_PS3_K3A_NIA0376,"[[10.7628843678, 52.49398749, 0.0], [10.7711758956, 52.4938636342, 0.0], [10.7713793216, 52.4989244922, 0.0], [10.7630868426, 52.4990483705, 0.0]]",49
762,BLD03342_PS3_K3A_NIA0376,"[[10.7960501153, 52.4934885824, 0.0], [10.8043413995, 52.4933624036, 0.0], [10.8045486296, 52.4984231705, 0.0], [10.7962563944, 52.4985493723, 0.0]]",24
763,BLD03362_PS3_K3A_NIA0376,"[[10.7046462444, 52.4897771773, 0.0], [10.7129372368, 52.4896574091, 0.0], [10.713133946, 52.4947184273, 0.0], [10.7048420026, 52.4948382173, 0.0]]",109
764,BLD03363_PS3_K3A_NIA0376,"[[10.7129372368, 52.4896574091, 0.0], [10.7212281707, 52.4895370601, 0.0], [10.7214258309, 52.4945980565, 0.0], [10.713133946, 52.4947184273, 0.0]]",41
765,BLD03364_PS3_K3A_NIA0376,"[[10.7212281707, 52.4895370601, 0.0], [10.7295190459, 52.4894161304, 0.0], [10.7297176569, 52.4944771048, 0.0], [10.7214258309, 52.4945980565, 0.0]]",23
766,BLD03368_PS3_K3A_NIA0376,"[[10.7543913159, 52.4890498571, 0.0], [10.7626819531, 52.4889266045, 0.0], [10.7628843678, 52.49398749, 0.0], [10.7545927797, 52.4941107649, 0.0]]",41
767,BLD03369_PS3_K3A_NIA0376,"[[10.7626819531, 52.4889266045, 0.0], [10.7709725302, 52.4888027713, 0.0], [10.7711758956, 52.4938636342, 0.0], [10.7628843678, 52.49398749, 0.0]]",5
768,BLD03370_PS3_K3A_NIA0376,"[[10.7709725302, 52.4888027713, 0.0], [10.7792630468, 52.4886783574, 0.0], [10.7794673631, 52.4937391977, 0.0], [10.7711758956, 52.4938636342, 0.0]]",1
769,BLD03373_PS3_K3A_NIA0376,"[[10.7958438975, 52.4884277876, 0.0], [10.804134231, 52.4883016318, 0.0], [10.8043413995, 52.4933624036, 0.0], [10.7960501153, 52.4934885824, 0.0]]",4
770,BLD03377_PS3_K3A_NIA0376,"[[10.8290048609, 52.4879196804, 0.0], [10.8372949463, 52.487791202, 0.0], [10.8375059175, 52.4928518811, 0.0], [10.8292148814, 52.4929803828, 0.0]]",21
771,BLD03378_PS3_K3A_NIA0376,"[[10.8372949463, 52.487791202, 0.0], [10.845584969, 52.487662143, 0.0], [10.8457968908, 52.4927227987, 0.0], [10.8375059175, 52.4928518811, 0.0]]",137
772,BLD03381_PS3_K3A_NIA0376,"[[10.8621648252, 52.4874022834, 0.0], [10.8704546581, 52.4872714827, 0.0], [10.8706694315, 52.4923320673, 0.0], [10.8623786481, 52.4924628918, 0.0]]",1
773,BLD03382_PS3_K3A_NIA0376,"[[10.8704546581, 52.4872714827, 0.0], [10.8787444271, 52.4871401014, 0.0], [10.8789601511, 52.4922006622, 0.0], [10.8706694315, 52.4923320673, 0.0]]",36
774,BLD03391_PS3_K3A_NIA0376,"[[10.6961604445, 52.4848352982, 0.0], [10.7044505444, 52.4847161324, 0.0], [10.7046462444, 52.4897771773, 0.0], [10.6963551937, 52.4898963647, 0.0]]",2
775,BLD03411_PS3_K3A_NIA0376,"[[10.8619510659, 52.48234167, 0.0], [10.8702399485, 52.4822108931, 0.0], [10.8704546581, 52.4872714827, 0.0], [10.8621648252, 52.4874022834, 0.0]]",10
776,BLD03421_PS3_K3A_NIA0376,"[[10.6876765458, 52.4798927904, 0.0], [10.6959657531, 52.4797742268, 0.0], [10.6961604445, 52.4848352982, 0.0], [10.6878702867, 52.4849538833, 0.0]]",1
777,BLD03425_PS3_K3A_NIA0376,"[[10.7208330267, 52.4794150528, 0.0], [10.7291220008, 52.479294167, 0.0], [10.7293204938, 52.4843551512, 0.0], [10.7210305693, 52.4844760589, 0.0]]",1
778,BLD03427_PS3_K3A_NIA0376,"[[10.7374109159, 52.4791727008, 0.0], [10.7456997717, 52.479050654, 0.0], [10.7459001654, 52.4841115939, 0.0], [10.7376103593, 52.4842336628, 0.0]]",11
779,BLD03428_PS3_K3A_NIA0376,"[[10.7456997717, 52.479050654, 0.0], [10.753988568, 52.4789280267, 0.0], [10.754189912, 52.4839889444, 0.0], [10.7459001654, 52.4841115939, 0.0]]",5
780,BLD03431_PS3_K3A_NIA0376,"[[10.7705659806, 52.4786810308, 0.0], [10.7788545965, 52.4785566621, 0.0], [10.7790587913, 52.4836175122, 0.0], [10.7707692252, 52.4837419035, 0.0]]",8
781,BLD03436_PS3_K3A_NIA0376,"[[10.8120084501, 52.4780533829, 0.0], [10.8202967596, 52.477926112, 0.0], [10.8205057052, 52.4829868475, 0.0], [10.8122164456, 52.4831141415, 0.0]]",24
782,BLD03437_PS3_K3A_NIA0376,"[[10.8202967596, 52.477926112, 0.0], [10.8285850071, 52.4777982607, 0.0], [10.8287949028, 52.482858973, 0.0], [10.8205057052, 52.4829868475, 0.0]]",97
783,BLD03439_PS3_K3A_NIA0376,"[[10.8368731921, 52.477669829, 0.0], [10.8451613145, 52.4775408169, 0.0], [10.8453731103, 52.4826014825, 0.0], [10.8370840379, 52.482730518, 0.0]]",5
784,BLD03440_PS3_K3A_NIA0376,"[[10.8451613145, 52.4775408169, 0.0], [10.8534493739, 52.4774112245, 0.0], [10.8536621197, 52.4824718665, 0.0], [10.8453731103, 52.4826014825, 0.0]]",6
785,BLD03442_PS3_K3A_NIA0376,"[[10.8617373701, 52.4772810517, 0.0], [10.8700253027, 52.4771502985, 0.0], [10.8702399485, 52.4822108931, 0.0], [10.8619510659, 52.48234167, 0.0]]",173
786,BLD03443_PS3_K3A_NIA0376,"[[10.8700253027, 52.4771502985, 0.0], [10.8783131716, 52.477018965, 0.0], [10.8785287673, 52.4820795357, 0.0], [10.8702399485, 52.4822108931, 0.0]]",238
787,BLD03445_PS3_K3A_NIA0376,"[[10.8866009764, 52.4768870511, 0.0], [10.8948887168, 52.4767545569, 0.0], [10.8951062123, 52.4818150796, 0.0], [10.886817522, 52.4819475979, 0.0]]",42
788,BLD03447_PS3_K3A_NIA0376,"[[10.9031763925, 52.4766214824, 0.0], [10.9114640034, 52.4764878276, 0.0], [10.9116833986, 52.4815483018, 0.0], [10.9033948379, 52.4816819809, 0.0]]",2
789,BLD03467_PS3_K3A_NIA0376,"[[10.8118005164, 52.4729926192, 0.0], [10.8200878761, 52.4728653715, 0.0], [10.8202967596, 52.477926112, 0.0], [10.8120084501, 52.4780533829, 0.0]]",136
790,BLD03473_PS3_K3A_NIA0376,"[[10.8615237378, 52.4722204284, 0.0], [10.8698107208, 52.472089699, 0.0], [10.8700253027, 52.4771502985, 0.0], [10.8617373701, 52.4772810517, 0.0]]",2
791,BLD03474_PS3_K3A_NIA0376,"[[10.8698107208, 52.472089699, 0.0], [10.87809764, 52.4719583893, 0.0], [10.8783131716, 52.477018965, 0.0], [10.8700253027, 52.4771502985, 0.0]]",7
792,BLD03476_PS3_K3A_NIA0376,"[[10.8863844951, 52.4718264994, 0.0], [10.8946712859, 52.4716940293, 0.0], [10.8948887168, 52.4767545569, 0.0], [10.8866009764, 52.4768870511, 0.0]]",3
793,BLD03478_PS3_K3A_NIA0376,"[[10.9029580121, 52.471560979, 0.0], [10.9112446734, 52.4714273484, 0.0], [10.9114640034, 52.4764878276, 0.0], [10.9031763925, 52.4766214824, 0.0]]",2
794,BLD03480_PS3_K3A_NIA0376,"[[10.9195312695, 52.4712931377, 0.0], [10.9278178001, 52.4711583468, 0.0], [10.9280390292, 52.4762187771, 0.0], [10.919751549, 52.4763535925, 0.0]]",2
795,BLD03485_PS3_K3A_NIA0376,"[[10.7121509847, 52.4694132874, 0.0], [10.7204381175, 52.4692930259, 0.0], [10.7206355428, 52.4743540417, 0.0], [10.71234746, 52.4744743251, 0.0]]",2
796,BLD03487_PS3_K3A_NIA0376,"[[10.7287251918, 52.469172184, 0.0], [10.737012207, 52.4690507619, 0.0], [10.7372115318, 52.4741117338, 0.0], [10.7289235668, 52.474233178, 0.0]]",73
797,BLD03488_PS3_K3A_NIA0376,"[[10.737012207, 52.4690507619, 0.0], [10.745299163, 52.4689287595, 0.0], [10.7454994376, 52.4739897092, 0.0], [10.7372115318, 52.4741117338, 0.0]]",292
798,BLD03489_PS3_K3A_NIA0376,"[[10.745299163, 52.4689287595, 0.0], [10.7535860595, 52.4688061768, 0.0], [10.7537872838, 52.4738671042, 0.0], [10.7454994376, 52.4739897092, 0.0]]",4
799,BLD03490_PS3_K3A_NIA0376,"[[10.7535860595, 52.4688061768, 0.0], [10.7618728962, 52.4686830138, 0.0], [10.7620750702, 52.4737439189, 0.0], [10.7537872838, 52.4738671042, 0.0]]",1
800,BLD03491_PS3_K3A_NIA0376,"[[10.7618728962, 52.4686830138, 0.0], [10.7701596728, 52.4685592706, 0.0], [10.7703627965, 52.4736201531, 0.0], [10.7620750702, 52.4737439189, 0.0]]",170
801,BLD03492_PS3_K3A_NIA0376,"[[10.7701596728, 52.4685592706, 0.0], [10.778446389, 52.4684349471, 0.0], [10.7786504624, 52.473495807, 0.0], [10.7703627965, 52.4736201531, 0.0]]",102
802,BLD03495_PS3_K3A_NIA0376,"[[10.7950196392, 52.4681845593, 0.0], [10.8033061726, 52.4680584951, 0.0], [10.8035130949, 52.4731192867, 0.0], [10.7952256119, 52.4732453738, 0.0]]",13
803,BLD03497_PS3_K3A_NIA0376,"[[10.8115926446, 52.4679318507, 0.0], [10.8198790547, 52.4678046261, 0.0], [10.8200878761, 52.4728653715, 0.0], [10.8118005164, 52.4729926192, 0.0]]",3
804,BLD03530_PS3_K3A_NIA0376,"[[10.8279556942, 52.4626160941, 0.0], [10.8362410308, 52.4624877324, 0.0], [10.8364516886, 52.4675484362, 0.0], [10.8281654028, 52.4676768212, 0.0]]",3
805,BLD03531_PS3_K3A_NIA0376,"[[10.8362410308, 52.4624877324, 0.0], [10.8445263047, 52.4623587906, 0.0], [10.8447379117, 52.467419471, 0.0], [10.8364516886, 52.4675484362, 0.0]]",6
806,BLD03533_PS3_K3A_NIA0376,"[[10.8528115158, 52.4622292688, 0.0], [10.8610966637, 52.4620991669, 0.0], [10.861310169, 52.4671598001, 0.0], [10.8530240719, 52.4672899256, 0.0]]",102
807,BLD03548_PS3_K3A_NIA0376,"[[10.7200434431, 52.4591709795, 0.0], [10.7283286186, 52.4590501815, 0.0], [10.7285268757, 52.4641111852, 0.0], [10.720240751, 52.4642320051, 0.0]]",323
808,BLD03549_PS3_K3A_NIA0376,"[[10.7283286186, 52.4590501815, 0.0], [10.7366137351, 52.4589288035, 0.0], [10.7368129414, 52.4639897852, 0.0], [10.7285268757, 52.4641111852, 0.0]]",68
809,BLD03550_PS3_K3A_NIA0376,"[[10.7366137351, 52.4589288035, 0.0], [10.7448987924, 52.4588068454, 0.0], [10.7450989479, 52.4638678049, 0.0], [10.7368129414, 52.4639897852, 0.0]]",3
810,BLD03557_PS3_K3A_NIA0376,"[[10.7946078775, 52.4580629156, 0.0], [10.8028925125, 52.4579368972, 0.0], [10.8030993119, 52.4629976986, 0.0], [10.7948137277, 52.46312374, 0.0]]",88
811,BLD03562_PS3_K3A_NIA0376,"[[10.8360304356, 52.4574270236, 0.0], [10.8443147606, 52.4572981052, 0.0], [10.8445263047, 52.4623587906, 0.0], [10.8362410308, 52.4624877324, 0.0]]",208
812,BLD03578_PS3_K3A_NIA0376,"[[10.7198461939, 52.4541099489, 0.0], [10.7281304203, 52.453989173, 0.0], [10.7283286186, 52.4590501815, 0.0], [10.7200434431, 52.4591709795, 0.0]]",105
813,BLD03585_PS3_K3A_NIA0376,"[[10.7778345326, 52.4532523377, 0.0], [10.7861183409, 52.453127502, 0.0], [10.7863231812, 52.458188354, 0.0], [10.7780384241, 52.4583132124, 0.0]]",27
814,BLD03586_PS3_K3A_NIA0376,"[[10.7861183409, 52.453127502, 0.0], [10.7944020883, 52.4530020864, 0.0], [10.7946078775, 52.4580629156, 0.0], [10.7863231812, 52.458188354, 0.0]]",152
815,BLD03587_PS3_K3A_NIA0376,"[[10.7944020883, 52.4530020864, 0.0], [10.8026857747, 52.4528760909, 0.0], [10.8028925125, 52.4579368972, 0.0], [10.7946078775, 52.4580629156, 0.0]]",24
816,BLD03588_PS3_K3A_NIA0376,"[[10.8026857747, 52.4528760909, 0.0], [10.8109693996, 52.4527495155, 0.0], [10.8111770862, 52.4578102988, 0.0], [10.8028925125, 52.4579368972, 0.0]]",75
817,BLD03589_PS3_K3A_NIA0376,"[[10.8109693996, 52.4527495155, 0.0], [10.8192529628, 52.4526223601, 0.0], [10.8194615981, 52.4576831204, 0.0], [10.8111770862, 52.4578102988, 0.0]]",3
818,BLD03590_PS3_K3A_NIA0376,"[[10.8192529628, 52.4526223601, 0.0], [10.827536464, 52.4524946249, 0.0], [10.827746048, 52.457555362, 0.0], [10.8194615981, 52.4576831204, 0.0]]",131
819,BLD03591_PS3_K3A_NIA0376,"[[10.827536464, 52.4524946249, 0.0], [10.8358199029, 52.4523663099, 0.0], [10.8360304356, 52.4574270236, 0.0], [10.827746048, 52.457555362, 0.0]]",39
820,BLD03592_PS3_K3A_NIA0376,"[[10.8358199029, 52.4523663099, 0.0], [10.8441032793, 52.4522374149, 0.0], [10.8443147606, 52.4572981052, 0.0], [10.8360304356, 52.4574270236, 0.0]]",93
821,BLD03593_PS3_K3A_NIA0376,"[[10.8441032793, 52.4522374149, 0.0], [10.8523865929, 52.4521079401, 0.0], [10.8525990227, 52.4571686069, 0.0], [10.8443147606, 52.4572981052, 0.0]]",156
822,BLD03603_PS3_K3A_NIA0376,"[[10.7030822722, 52.4492886819, 0.0], [10.7113656669, 52.4491690877, 0.0], [10.7115619088, 52.4542301449, 0.0], [10.7032775654, 52.4543497609, 0.0]]",1
823,BLD03604_PS3_K3A_NIA0376,"[[10.7113656669, 52.4491690877, 0.0], [10.7196490032, 52.4490489135, 0.0], [10.7198461939, 52.4541099489, 0.0], [10.7115619088, 52.4542301449, 0.0]]",1
824,BLD03613_PS3_K3A_NIA0376,"[[10.7859135614, 52.4480666451, 0.0], [10.7941963604, 52.4479412522, 0.0], [10.7944020883, 52.4530020864, 0.0], [10.7861183409, 52.453127502, 0.0]]",189
825,BLD03614_PS3_K3A_NIA0376,"[[10.7941963604, 52.4479412522, 0.0], [10.8024790982, 52.4478152796, 0.0], [10.8026857747, 52.4528760909, 0.0], [10.7944020883, 52.4530020864, 0.0]]",205
826,BLD03615_PS3_K3A_NIA0376,"[[10.8024790982, 52.4478152796, 0.0], [10.8107617747, 52.4476887272, 0.0], [10.8109693996, 52.4527495155, 0.0], [10.8026857747, 52.4528760909, 0.0]]",133
827,BLD03632_PS3_K3A_NIA0376,"[[10.7442986825, 52.4436239376, 0.0], [10.7525808345, 52.4435014662, 0.0], [10.75278176, 52.4485624181, 0.0], [10.7444986597, 52.4486849118, 0.0]]",8
828,BLD03637_PS3_K3A_NIA0376,"[[10.7857088428, 52.4430057832, 0.0], [10.7939906935, 52.4428804131, 0.0], [10.7941963604, 52.4479412522, 0.0], [10.7859135614, 52.4480666451, 0.0]]",76
829,BLD03639_PS3_K3A_NIA0376,"[[10.8022724832, 52.4427544634, 0.0], [10.8105542114, 52.4426279339, 0.0], [10.8107617747, 52.4476887272, 0.0], [10.8024790982, 52.4478152796, 0.0]]",57
830,BLD03640_PS3_K3A_NIA0376,"[[10.8105542114, 52.4426279339, 0.0], [10.8188358781, 52.4425008248, 0.0], [10.8190443894, 52.4475615949, 0.0], [10.8107617747, 52.4476887272, 0.0]]",129
831,BLD03641_PS3_K3A_NIA0376,"[[10.8188358781, 52.4425008248, 0.0], [10.8271174828, 52.442373136, 0.0], [10.8273269422, 52.4474338829, 0.0], [10.8190443894, 52.4475615949, 0.0]]",153
832,BLD03642_PS3_K3A_NIA0376,"[[10.8271174828, 52.442373136, 0.0], [10.8353990252, 52.4422448675, 0.0], [10.8356094328, 52.4473055912, 0.0], [10.8273269422, 52.4474338829, 0.0]]",133
